"";"UniqueID";"echantillon";"num";"NirsID";"geno";"grappe";"baie";"doy";"grappebaie";"Grappe";"date_sp";"DateDOY";"pred";"cépage";"Id";"Notes";"sugar_cal";"Berry";"genoID";"IdBerry";"glucose";"fructose";"somme_GF";"rapport_GF";"malate";"tartrate";"shikimate";"rapport_MT";"poids_baie"
"104";"grappe1.3.19.08.22_2480";"grappe1.3.19.08.22";2480;"Ugni blanc-grappe1-3-231-2480";"Ugni blanc";"grappe1";"3";"231";"grappe1-3";"grappe1";"19.08.22";231;"V";"Ugni blanc";"grappe1-3.sam";NA;1095,52966650798;"3";"Ugni blanc-grappe1-3";"grappe1-3";617,555456964117;477,974209543861;940,092257412369;1,13413762568795;67,2418502061734;163,533832991499;566,345523155294;0,320746860007648;1,61516675740887
"105";"grappe1.3.20.07.22_2450";"grappe1.3.20.07.22";2450;"Ugni blanc-grappe1-3-201-2450";"Ugni blanc";"grappe1";"3";"201";"grappe1-3";"grappe1";"20.07.22";201;"NV";"Ugni blanc";"grappe1-3.sam";NA;438,526072917202;"3";"Ugni blanc-grappe1-3";"grappe1-3";274,93879466054;163,587278256662;276,673114502864;1,52522705826102;147,624393557074;170,771201487742;568,954283250536;0,941309970390764;1,81513030364362
"107";"grappe1.3.24.08.22_2479";"grappe1.3.24.08.22";2479;"Ugni blanc-grappe1-3-236-2479";"Ugni blanc";"grappe1";"3";"236";"grappe1-3";"grappe1";"24.08.22";236;"V";"Ugni blanc";"grappe1bis-3.sam";NA;1170,13499477565;"3";"Ugni blanc-grappe1-3";"grappe1bis-3";588,041754176302;582,093240599348;1108,29478428296;0,839154321005241;48,0675060018068;148,899067326884;2,15476707837263;0,367973360090586;1,91448763162343
"108";"grappe1.3.24.08.22_2430";"grappe1.3.24.08.22";2430;"Ugni blanc-grappe1-3-236-2430";"Ugni blanc";"grappe1";"3";"236";"grappe1-3";"grappe1";"24.08.22";236;"V";"Ugni blanc";"grappe1-3.sam";NA;1133,49383451639;"3";"Ugni blanc-grappe1-3";"grappe1-3";524,302501329485;609,191333186907;1118,83982818113;0,937638856995738;32,6071785017016;142,816203313447;-25,8726141613935;0,381464236487516;2,07928364473814
"111";"grappe1.3.25.07.22_2518";"grappe1.3.25.07.22";2518;"Ugni blanc-grappe1-3-206-2518";"Ugni blanc";"grappe1";"3";"206";"grappe1-3";"grappe1";"25.07.22";206;"V";"Ugni blanc";"grappe1-3.sam";NA;726,310204207532;"3";"Ugni blanc-grappe1-3";"grappe1-3";438,992461836474;287,317742371058;477,361933555168;1,14838101361237;91,1571078935281;149,548321930335;911,349878963898;0,917727169280568;1,93625317984427
"112";"grappe1.3.25.07.22_2497";"grappe1.3.25.07.22";2497;"Ugni blanc-grappe1-3-206-2497";"Ugni blanc";"grappe1";"3";"206";"grappe1-3";"grappe1";"25.07.22";206;"V";"Ugni blanc";"grappe1bis-3.sam";NA;622,47995210621;"3";"Ugni blanc-grappe1-3";"grappe1bis-3";447,629785368665;174,850166737545;621,386800835269;1,08409292282057;110,586025251087;140,755774548766;1037,8543891106;0,594873765827819;1,8974925072444
"115";"grappe1.3.27.07.22_2465";"grappe1.3.27.07.22";2465;"Ugni blanc-grappe1-3-208-2465";"Ugni blanc";"grappe1";"3";"208";"grappe1-3";"grappe1";"27.07.22";208;"V";"Ugni blanc";"grappe1-3.sam";NA;719,674008243952;"3";"Ugni blanc-grappe1-3";"grappe1-3";385,864417384313;333,809590859639;688,60093276121;0,987004787173072;62,2281175357448;135,713387391933;-222,967852231907;0,321849461879625;1,93085706228008
"118";"grappe1.3.29.07.22_2390";"grappe1.3.29.07.22";2390;"Ugni blanc-grappe1-3-210-2390";"Ugni blanc";"grappe1";"3";"210";"grappe1-3";"grappe1";"29.07.22";210;"V";"Ugni blanc";"grappe1-3.sam";NA;1187,61004362354;"3";"Ugni blanc-grappe1-3";"grappe1-3";584,138576788913;603,471466834628;1371,31979042896;1,0529173043742;47,6298920509256;139,918267072105;328,086327878779;0,305846177650248;2,19597552736234
"119";"grappe1.4.01.08.22_2520";"grappe1.4.01.08.22";2520;"Ugni blanc-grappe1-4-213-2520";"Ugni blanc";"grappe1";"4";"213";"grappe1-4";"grappe1";"01.08.22";213;"V";"Ugni blanc";"grappe1-4.sam";NA;892,093517148803;"4";"Ugni blanc-grappe1-4";"grappe1-4";458,628568164988;433,464948983815;823,098110500831;0,888996093404258;35,313444964117;131,665863860429;211,197337514168;0,185150537457246;1,66049812814633
"120";"grappe1.4.01.08.22_2464";"grappe1.4.01.08.22";2464;"Ugni blanc-grappe1-4-213-2464";"Ugni blanc";"grappe1";"4";"213";"grappe1-4";"grappe1";"01.08.22";213;"V";"Ugni blanc";"grappe1bis-4.sam";NA;837,006786267057;"4";"Ugni blanc-grappe1-4";"grappe1bis-4";417,591706050495;419,415080216561;764,103777742169;1,10626853824767;51,1203919304403;130,959686686984;2,45241109831801;0,774062820798611;1,95192997442916
"123";"grappe1.4.03.08.22_2483";"grappe1.4.03.08.22";2483;"Ugni blanc-grappe1-4-215-2483";"Ugni blanc";"grappe1";"4";"215";"grappe1-4";"grappe1";"03.08.22";215;"V";"Ugni blanc";"grappe1-4.sam";NA;1147,67276104271;"4";"Ugni blanc-grappe1-4";"grappe1-4";576,339347672848;571,333413369861;946,133819060819;1,00566872357093;44,0174082051023;143,784811961687;591,10310190481;0,418283487670778;1,68747324178456
"125";"grappe1.4.05.08.22_2372";"grappe1.4.05.08.22";2372;"Ugni blanc-grappe1-4-217-2372";"Ugni blanc";"grappe1";"4";"217";"grappe1-4";"grappe1";"05.08.22";217;"V";"Ugni blanc";"grappe1-4.sam";NA;995,645373918131;"4";"Ugni blanc-grappe1-4";"grappe1-4";605,399416941347;390,245956976783;669,185405324764;0,93764284820965;-3,82924312640949;129,978894516656;510,491638548919;-0,0842394915278563;1,91930852491435
"126";"grappe1.4.08.07.22_2355";"grappe1.4.08.07.22";2355;"Ugni blanc-grappe1-4-189-2355";"Ugni blanc";"grappe1";"4";"189";"grappe1-4";"grappe1";"08.07.22";189;"V";"Ugni blanc";"grappe1-4.sam";NA;115,916367084444;"4";"Ugni blanc-grappe1-4";"grappe1-4";117,576132805922;-1,65976572147804;134,308649769147;1,79740313506432;175,199931963522;178,694037217187;1155,53714827967;1,25872642555152;1,22149957913066
"127";"grappe1.4.08.08.22_2420";"grappe1.4.08.08.22";2420;"Ugni blanc-grappe1-4-220-2420";"Ugni blanc";"grappe1";"4";"220";"grappe1-4";"grappe1";"08.08.22";220;"V";"Ugni blanc";"grappe1bis-4.sam";NA;1025,67268451442;"4";"Ugni blanc-grappe1-4";"grappe1bis-4";536,858227385497;488,814457128923;911,241345344909;0,735403458964795;58,1959069704139;136,766429102358;168,264620016078;0,396715851291019;1,50965292394882
"128";"grappe1.4.08.08.22_2404";"grappe1.4.08.08.22";2404;"Ugni blanc-grappe1-4-220-2404";"Ugni blanc";"grappe1";"4";"220";"grappe1-4";"grappe1";"08.08.22";220;"V";"Ugni blanc";"grappe1-4.sam";NA;942,070993167165;"4";"Ugni blanc-grappe1-4";"grappe1-4";508,986408155361;433,084585011805;913,420731079019;0,826481431920904;33,7212335865561;125,539001182732;-303,895566345824;0,357715426543106;2,02115166206687
"132";"grappe1.4.10.08.22_2377";"grappe1.4.10.08.22";2377;"Ugni blanc-grappe1-4-222-2377";"Ugni blanc";"grappe1";"4";"222";"grappe1-4";"grappe1";"10.08.22";222;"V";"Ugni blanc";"grappe1-4.sam";NA;1121,82387587236;"4";"Ugni blanc-grappe1-4";"grappe1-4";620,555590930073;501,268284942286;871,670883789606;1,08303227373238;17,1723770802529;121,133052308292;302,568944203311;0,0104897329683352;2,06712128627866
"133";"grappe1.4.11.07.22_2485";"grappe1.4.11.07.22";2485;"Ugni blanc-grappe1-4-192-2485";"Ugni blanc";"grappe1";"4";"192";"grappe1-4";"grappe1";"11.07.22";192;"NV";"Ugni blanc";"grappe1-4.sam";NA;303,437925256623;"4";"Ugni blanc-grappe1-4";"grappe1-4";93,6363538620751;209,801571394548;495,737952999348;1,74786148131359;251,664690667879;195,856357877071;1148,24094754481;1,46323056520049;1,32423366302459
"135";"grappe1.4.12.08.22_2459";"grappe1.4.12.08.22";2459;"Ugni blanc-grappe1-4-224-2459";"Ugni blanc";"grappe1";"4";"224";"grappe1-4";"grappe1";"12.08.22";224;"V";"Ugni blanc";"grappe1-4.sam";NA;1075,44434231788;"4";"Ugni blanc-grappe1-4";"grappe1-4";638,753300289061;436,691042028819;761,802121968488;0,99175017445654;-27,3256116335642;133,703625228184;324,020312157403;-0,156153002962758;1,77720232639607
"136";"grappe1.4.13.07.22_2445";"grappe1.4.13.07.22";2445;"Ugni blanc-grappe1-4-194-2445";"Ugni blanc";"grappe1";"4";"194";"grappe1-4";"grappe1";"13.07.22";194;"NV";"Ugni blanc";"grappe1-4.sam";NA;585,46981692909;"4";"Ugni blanc-grappe1-4";"grappe1-4";256,359504657555;329,110312271535;527,525376256984;1,81295170851815;155,358621523465;170,16609753599;872,1360588729;1,104393859574;1,28637436851053
"137";"grappe1.4.15.07.22_2499";"grappe1.4.15.07.22";2499;"Ugni blanc-grappe1-4-196-2499";"Ugni blanc";"grappe1";"4";"196";"grappe1-4";"grappe1";"15.07.22";196;"NV";"Ugni blanc";"grappe1-4.sam";NA;317,587154243656;"4";"Ugni blanc-grappe1-4";"grappe1-4";147,848114232119;169,739040011537;475,252293164317;1,78200938630712;167,76217770214;182,142755438765;1164,70872206718;1,41328097593629;1,37268605142377
"138";"grappe1.4.17.08.22_2438";"grappe1.4.17.08.22";2438;"Ugni blanc-grappe1-4-229-2438";"Ugni blanc";"grappe1";"4";"229";"grappe1-4";"grappe1";"17.08.22";229;"V";"Ugni blanc";"grappe1-4.sam";NA;1405,25539623552;"4";"Ugni blanc-grappe1-4";"grappe1-4";735,998825316388;669,256570919136;1458,24011032263;0,252524401655703;-126,358434997001;139,739086592009;-811,817689985962;-0,0034192421289253;1,67049100981307
"139";"grappe1.4.18.07.22_2509";"grappe1.4.18.07.22";2509;"Ugni blanc-grappe1-4-199-2509";"Ugni blanc";"grappe1";"4";"199";"grappe1-4";"grappe1";"18.07.22";199;"V";"Ugni blanc";"grappe1-4.sam";NA;154,876061132703;"4";"Ugni blanc-grappe1-4";"grappe1-4";135,089751630417;19,7863095022861;108,455754198544;1,43682880647922;147,877453836494;177,229235293718;845,148932320996;1,3355328643064;1,19349840340141
"142";"grappe1.4.19.08.22_2396";"grappe1.4.19.08.22";2396;"Ugni blanc-grappe1-4-231-2396";"Ugni blanc";"grappe1";"4";"231";"grappe1-4";"grappe1";"19.08.22";231;"V";"Ugni blanc";"grappe1-4.sam";NA;1263,8405526374;"4";"Ugni blanc-grappe1-4";"grappe1-4";674,878035540987;588,962517096412;1083,86749332969;1,00420099989559;56,6308649009486;157,105120002154;792,107202710808;0,272403164669719;1,64968528436507
"143";"grappe1.4.20.07.22_2451";"grappe1.4.20.07.22";2451;"Ugni blanc-grappe1-4-201-2451";"Ugni blanc";"grappe1";"4";"201";"grappe1-4";"grappe1";"20.07.22";201;"V";"Ugni blanc";"grappe1-4.sam";NA;677,806933476249;"4";"Ugni blanc-grappe1-4";"grappe1-4";409,442768774617;268,364164701633;511,438496178417;1,31659036384058;96,9149982409933;172,733261318841;631,134715487961;0,665280597254843;1,68788512841136
"144";"grappe1.4.22.07.22_2476";"grappe1.4.22.07.22";2476;"Ugni blanc-grappe1-4-203-2476";"Ugni blanc";"grappe1";"4";"203";"grappe1-4";"grappe1";"22.07.22";203;"V";"Ugni blanc";"grappe1-4.sam";NA;696,99607224558;"4";"Ugni blanc-grappe1-4";"grappe1-4";400,702910090647;296,293162154933;460,454803460686;1,06386823359436;115,993343644082;148,28894755164;139,344937709243;0,708777040864961;1,86574212609028
"150";"grappe1.4.25.07.22_2525";"grappe1.4.25.07.22";2525;"Ugni blanc-grappe1-4-206-2525";"Ugni blanc";"grappe1";"4";"206";"grappe1-4";"grappe1";"25.07.22";206;"V";"Ugni blanc";"grappe1-4.sam";NA;933,89655374333;"4";"Ugni blanc-grappe1-4";"grappe1-4";507,098633364446;426,797920378884;709,524889751844;1,08827631118645;83,4184519171483;150,242762487946;704,730631353885;0,767814700174173;1,98898268861833
"151";"grappe1.4.25.07.22_2502";"grappe1.4.25.07.22";2502;"Ugni blanc-grappe1-4-206-2502";"Ugni blanc";"grappe1";"4";"206";"grappe1-4";"grappe1";"25.07.22";206;"V";"Ugni blanc";"grappe1bis-4.sam";NA;832,19279292435;"4";"Ugni blanc-grappe1-4";"grappe1bis-4";448,414048962117;383,778743962234;697,370203065264;1,01787729211883;94,9980236109311;139,921189643141;556,242589088841;0,722015977618269;1,84131831751092
"154";"grappe1.4.27.07.22_2440";"grappe1.4.27.07.22";2440;"Ugni blanc-grappe1-4-208-2440";"Ugni blanc";"grappe1";"4";"208";"grappe1-4";"grappe1";"27.07.22";208;"V";"Ugni blanc";"grappe1-4.sam";NA;760,066928117076;"4";"Ugni blanc-grappe1-4";"grappe1-4";374,149775313812;385,917152803263;815,610452396541;1,06225889153935;85,8167747804889;144,160591049985;-87,6503102778328;0,384714420788916;1,86155984679969
"156";"grappe1.4.29.07.22_2391";"grappe1.4.29.07.22";2391;"Ugni blanc-grappe1-4-210-2391";"Ugni blanc";"grappe1";"4";"210";"grappe1-4";"grappe1";"29.07.22";210;"V";"Ugni blanc";"grappe1-4.sam";NA;982,261279883217;"4";"Ugni blanc-grappe1-4";"grappe1-4";508,201104968731;474,060174914486;1265,20441591369;1,04801511126181;76,8141898327123;143,275174341556;13,4181803446689;0,390657016671721;2,19713249623421
"157";"grappe1.5.01.08.22_2521";"grappe1.5.01.08.22";2521;"Ugni blanc-grappe1-5-213-2521";"Ugni blanc";"grappe1";"5";"213";"grappe1-5";"grappe1";"01.08.22";213;"V";"Ugni blanc";"grappe1-5.sam";NA;841,237095862723;"5";"Ugni blanc-grappe1-5";"grappe1-5";423,361045156335;417,876050706388;804,728238576557;0,934227648207169;50,4701058282562;125,535753453903;409,275999151477;0,368037506870215;1,67502420913172
"158";"grappe1.5.01.08.22_2425";"grappe1.5.01.08.22";2425;"Ugni blanc-grappe1-5-213-2425";"Ugni blanc";"grappe1";"5";"213";"grappe1-5";"grappe1";"01.08.22";213;"V";"Ugni blanc";"grappe1bis-5.sam";NA;879,109616835296;"5";"Ugni blanc-grappe1-5";"grappe1bis-5";443,116598135583;435,993018699713;744,471079056707;1,07262910211802;59,5933787798765;124,086721746396;452,411488830624;0,577677634914869;1,71110471671236
"161";"grappe1.5.03.08.22_2484";"grappe1.5.03.08.22";2484;"Ugni blanc-grappe1-5-215-2484";"Ugni blanc";"grappe1";"5";"215";"grappe1-5";"grappe1";"03.08.22";215;"V";"Ugni blanc";"grappe1-5.sam";NA;1038,40839538393;"5";"Ugni blanc-grappe1-5";"grappe1-5";528,456257086355;509,952138297573;972,579629921849;1,15578156088548;62,6449832210986;136,372255724851;580,337642276956;0,544573589902234;1,92602206750485
"163";"grappe1.5.05.08.22_2373";"grappe1.5.05.08.22";2373;"Ugni blanc-grappe1-5-217-2373";"Ugni blanc";"grappe1";"5";"217";"grappe1-5";"grappe1";"05.08.22";217;"V";"Ugni blanc";"grappe1-5.sam";NA;1235,40488949081;"5";"Ugni blanc-grappe1-5";"grappe1-5";709,903251294919;525,501638195895;961,263080090244;1,00591657415834;-9,64205393468353;124,879287505699;556,224821959118;-0,0378884387934674;1,81992182195812
"164";"grappe1.5.08.07.22_2356";"grappe1.5.08.07.22";2356;"Ugni blanc-grappe1-5-189-2356";"Ugni blanc";"grappe1";"5";"189";"grappe1-5";"grappe1";"08.07.22";189;"NV";"Ugni blanc";"grappe1-5.sam";NA;57,595814660992;"5";"Ugni blanc-grappe1-5";"grappe1-5";87,2689730296581;-29,6731583686661;49,5428347942931;1,96785702759195;218,100340967516;183,568766170654;1156,54109771792;1,289982128791;1,26023694974003
"165";"grappe1.5.08.08.22_2421";"grappe1.5.08.08.22";2421;"Ugni blanc-grappe1-5-220-2421";"Ugni blanc";"grappe1";"5";"220";"grappe1-5";"grappe1";"08.08.22";220;"V";"Ugni blanc";"grappe1bis-5.sam";NA;1114,30875087192;"5";"Ugni blanc-grappe1-5";"grappe1bis-5";582,931490418511;531,37726045341;1027,04490453208;0,768802291591126;56,6800051844032;129,837084084649;652,172363960721;0,45720914928527;1,86945538580233
"166";"grappe1.5.08.08.22_2405";"grappe1.5.08.08.22";2405;"Ugni blanc-grappe1-5-220-2405";"Ugni blanc";"grappe1";"5";"220";"grappe1-5";"grappe1";"08.08.22";220;"V";"Ugni blanc";"grappe1-5.sam";NA;1051,46339234277;"5";"Ugni blanc-grappe1-5";"grappe1-5";525,557201822601;525,906190520173;1088,28174084876;0,871417240662293;50,4051024072592;130,409884177016;367,510955745646;0,505173191836051;2,32796919191748
"170";"grappe1.5.10.08.22_2378";"grappe1.5.10.08.22";2378;"Ugni blanc-grappe1-5-222-2378";"Ugni blanc";"grappe1";"5";"222";"grappe1-5";"grappe1";"10.08.22";222;"V";"Ugni blanc";"grappe1-5.sam";NA;1114,51531569195;"5";"Ugni blanc-grappe1-5";"grappe1-5";589,068775285393;525,446540406554;888,332201310393;1,03077943256843;9,96296168038538;118,533137042818;271,216032155604;-0,0830692614948022;1,81432864513325
"171";"grappe1.5.11.07.22_2519";"grappe1.5.11.07.22";2519;"Ugni blanc-grappe1-5-192-2519";"Ugni blanc";"grappe1";"5";"192";"grappe1-5";"grappe1";"11.07.22";192;"NV";"Ugni blanc";"grappe1-5.sam";NA;336,446465293747;"5";"Ugni blanc-grappe1-5";"grappe1-5";100,265574211103;236,180891082644;494,076629336558;1,92655951287175;294,998361078498;194,92315464708;1094,96105987807;1,68753144111204;1,45890533942204
"173";"grappe1.5.12.08.22_2460";"grappe1.5.12.08.22";2460;"Ugni blanc-grappe1-5-224-2460";"Ugni blanc";"grappe1";"5";"224";"grappe1-5";"grappe1";"12.08.22";224;"V";"Ugni blanc";"grappe1-5.sam";NA;1187,65416176579;"5";"Ugni blanc-grappe1-5";"grappe1-5";707,503415028752;480,150746737042;819,359543821901;0,983371776196013;-29,8613967646939;129,809924934282;426,485092786955;-0,188399004993442;1,79002265162577
"174";"grappe1.5.13.07.22_2406";"grappe1.5.13.07.22";2406;"Ugni blanc-grappe1-5-194-2406";"Ugni blanc";"grappe1";"5";"194";"grappe1-5";"grappe1";"13.07.22";194;"NV";"Ugni blanc";"grappe1-5.sam";NA;465,02339262537;"5";"Ugni blanc-grappe1-5";"grappe1-5";238,570616845093;226,452775780277;402,949974514698;1,91165899165396;177,915745680577;179,902728943033;1239,97744022163;1,26598836925869;1,23229621849441
"175";"grappe1.5.15.07.22_2446";"grappe1.5.15.07.22";2446;"Ugni blanc-grappe1-5-196-2446";"Ugni blanc";"grappe1";"5";"196";"grappe1-5";"grappe1";"15.07.22";196;"NV";"Ugni blanc";"grappe1-5.sam";NA;186,70733342333;"5";"Ugni blanc-grappe1-5";"grappe1-5";107,145398573358;79,5619348499716;267,528490680155;1,91739051420778;198,071632874998;173,388230453844;1237,02515624431;1,60083645450003;1,62566059101599
"176";"grappe1.5.17.08.22_2439";"grappe1.5.17.08.22";2439;"Ugni blanc-grappe1-5-229-2439";"Ugni blanc";"grappe1";"5";"229";"grappe1-5";"grappe1";"17.08.22";229;"V";"Ugni blanc";"grappe1-5.sam";NA;1403,20213586186;"5";"Ugni blanc-grappe1-5";"grappe1-5";812,447999904375;590,754135957489;1336,28168282894;0,173616897456179;-139,358671454326;122,42193703673;51,3646788932808;-0,233585329199332;1,46750871451735
"177";"grappe1.5.18.07.22_2473";"grappe1.5.18.07.22";2473;"Ugni blanc-grappe1-5-199-2473";"Ugni blanc";"grappe1";"5";"199";"grappe1-5";"grappe1";"18.07.22";199;"V";"Ugni blanc";"grappe1-5.sam";NA;352,668140779755;"5";"Ugni blanc-grappe1-5";"grappe1-5";211,618952831839;141,049187947915;322,944241273466;1,4344124947995;172,746493998016;175,747419420809;822,722938990083;1,00257206553982;1,35778810567482
"179";"grappe1.5.19.08.22_2397";"grappe1.5.19.08.22";2397;"Ugni blanc-grappe1-5-231-2397";"Ugni blanc";"grappe1";"5";"231";"grappe1-5";"grappe1";"19.08.22";231;"V";"Ugni blanc";"grappe1-5.sam";NA;1297,51978470486;"5";"Ugni blanc-grappe1-5";"grappe1-5";648,110861252101;649,40892345276;1220,91264386399;0,905505166925564;36,7868899200802;128,378148775739;484,011079618817;0,336061676978716;2,42897643470652
"180";"grappe1.5.20.07.22_2410";"grappe1.5.20.07.22";2410;"Ugni blanc-grappe1-5-201-2410";"Ugni blanc";"grappe1";"5";"201";"grappe1-5";"grappe1";"20.07.22";201;"V";"Ugni blanc";"grappe1-5.sam";NA;531,907077079821;"5";"Ugni blanc-grappe1-5";"grappe1-5";320,23142111311;211,675655966711;402,256153187492;1,38675064299412;121,362705621795;179,472458753268;754,255527419653;0,739096147581917;1,5087715008441
"181";"grappe1.5.22.07.22_2477";"grappe1.5.22.07.22";2477;"Ugni blanc-grappe1-5-203-2477";"Ugni blanc";"grappe1";"5";"203";"grappe1-5";"grappe1";"22.07.22";203;"V";"Ugni blanc";"grappe1-5.sam";NA;524,164415970953;"5";"Ugni blanc-grappe1-5";"grappe1-5";290,343921211968;233,820494758986;350,788177954857;1,29950745349366;155,501002954116;158,017325886938;283,000041956774;1,10850427365226;1,74319320570821
"183";"grappe1.5.24.08.22_2481";"grappe1.5.24.08.22";2481;"Ugni blanc-grappe1-5-236-2481";"Ugni blanc";"grappe1";"5";"236";"grappe1-5";"grappe1";"24.08.22";236;"V";"Ugni blanc";"grappe1bis-5.sam";NA;1206,4637457466;"5";"Ugni blanc-grappe1-5";"grappe1bis-5";532,544668165424;673,919077581171;1203,370273227;0,763392388689396;37,8409809778216;144,590151214791;-112,58627146148;0,445756288551201;2,1608703051498
"184";"grappe1.5.24.08.22_2432";"grappe1.5.24.08.22";2432;"Ugni blanc-grappe1-5-236-2432";"Ugni blanc";"grappe1";"5";"236";"grappe1-5";"grappe1";"24.08.22";236;"V";"Ugni blanc";"grappe1-5.sam";NA;1401,78956316946;"5";"Ugni blanc-grappe1-5";"grappe1-5";567,168738763693;834,620824405768;1554,11951921648;0,886593268296183;11,6718412300395;126,318782275665;-152,590058339487;0,449688835583642;2,44049023112921
"187";"grappe1.5.25.07.22_2382";"grappe1.5.25.07.22";2382;"Ugni blanc-grappe1-5-206-2382";"Ugni blanc";"grappe1";"5";"206";"grappe1-5";"grappe1";"25.07.22";206;"V";"Ugni blanc";"grappe1bis-5.sam";NA;794,528686485929;"5";"Ugni blanc-grappe1-5";"grappe1bis-5";474,457182029245;320,071504456684;647,067898211118;1,14790365322804;118,777408245245;145,967100674874;976,834557257894;0,717357420866835;1,54881418289385
"188";"grappe1.5.25.07.22_2360";"grappe1.5.25.07.22";2360;"Ugni blanc-grappe1-5-206-2360";"Ugni blanc";"grappe1";"5";"206";"grappe1-5";"grappe1";"25.07.22";206;"V";"Ugni blanc";"grappe1-5.sam";NA;788,802011348441;"5";"Ugni blanc-grappe1-5";"grappe1-5";430,032259339225;358,769752009216;440,23375874831;1,16937062889281;92,4222114448849;147,97292788378;703,923590542131;1,00774588781646;2,01403521045278
"191";"grappe1.5.27.07.22_2386";"grappe1.5.27.07.22";2386;"Ugni blanc-grappe1-5-208-2386";"Ugni blanc";"grappe1";"5";"208";"grappe1-5";"grappe1";"27.07.22";208;"V";"Ugni blanc";"grappe1-5.sam";NA;803,753547478167;"5";"Ugni blanc-grappe1-5";"grappe1-5";441,136831751251;362,616715726915;782,16207187393;1,03267939054932;70,3629654053613;130,394775709366;241,700195433408;0,435164965315491;1,77900271501642
