"";"cépage";"echantillon";"date_sp";"malate";"tartrate";"glucose";"fructose";"shikimate";"somme_GF";"rapport_GF";"rapport_MT";"Notes";"Berry";"DateDOY";"poids_baie";"millesime";"couleur";"NIRS.908.1";"NIRS.914.294";"NIRS.920.489";"NIRS.926.683";"NIRS.932.877";"NIRS.939.072";"NIRS.945.266";"NIRS.951.46";"NIRS.957.655";"NIRS.963.849";"NIRS.970.044";"NIRS.976.238";"NIRS.982.432";"NIRS.988.627";"NIRS.994.821";"NIRS.1001.015";"NIRS.1007.21";"NIRS.1013.404";"NIRS.1019.598";"NIRS.1025.793";"NIRS.1031.987";"NIRS.1038.181";"NIRS.1044.376";"NIRS.1050.57";"NIRS.1056.764";"NIRS.1062.959";"NIRS.1069.153";"NIRS.1075.348";"NIRS.1081.542";"NIRS.1087.736";"NIRS.1093.931";"NIRS.1100.125";"NIRS.1106.319";"NIRS.1112.514";"NIRS.1118.708";"NIRS.1124.902";"NIRS.1131.097";"NIRS.1137.291";"NIRS.1143.485";"NIRS.1149.68";"NIRS.1155.874";"NIRS.1162.069";"NIRS.1168.263";"NIRS.1174.457";"NIRS.1180.652";"NIRS.1186.846";"NIRS.1193.04";"NIRS.1199.235";"NIRS.1205.429";"NIRS.1211.623";"NIRS.1217.818";"NIRS.1224.012";"NIRS.1230.206";"NIRS.1236.401";"NIRS.1242.595";"NIRS.1248.789";"NIRS.1254.984";"NIRS.1261.178";"NIRS.1267.373";"NIRS.1273.567";"NIRS.1279.761";"NIRS.1285.956";"NIRS.1292.15";"NIRS.1298.344";"NIRS.1304.539";"NIRS.1310.733";"NIRS.1316.927";"NIRS.1323.122";"NIRS.1329.316";"NIRS.1335.51";"NIRS.1341.705";"NIRS.1347.899";"NIRS.1354.094";"NIRS.1360.288";"NIRS.1366.482";"NIRS.1372.677";"NIRS.1378.871";"NIRS.1385.065";"NIRS.1391.26";"NIRS.1397.454";"NIRS.1403.648";"NIRS.1409.843";"NIRS.1416.037";"NIRS.1422.231";"NIRS.1428.426";"NIRS.1434.62";"NIRS.1440.814";"NIRS.1447.009";"NIRS.1453.203";"NIRS.1459.398";"NIRS.1465.592";"NIRS.1471.786";"NIRS.1477.981";"NIRS.1484.175";"NIRS.1490.369";"NIRS.1496.564";"NIRS.1502.758";"NIRS.1508.952";"NIRS.1515.147";"NIRS.1521.341";"NIRS.1527.535";"NIRS.1533.73";"NIRS.1539.924";"NIRS.1546.119";"NIRS.1552.313";"NIRS.1558.507";"NIRS.1564.702";"NIRS.1570.896";"NIRS.1577.09";"NIRS.1583.285";"NIRS.1589.479";"NIRS.1595.673";"NIRS.1601.868";"NIRS.1608.062";"NIRS.1614.256";"NIRS.1620.451";"NIRS.1626.645";"NIRS.1632.839";"NIRS.1639.034";"NIRS.1645.228";"NIRS.1651.423";"NIRS.1657.617";"NIRS.1663.811";"NIRS.1670.006";"NIRS.1676.2"
"11";"carmenere";"Etalon2-33";2022-07-15;136.0212355;125.95312; 256.17712; 198.988668; 728.47895; 455.16578;1.2873955; 1.079935415;NA;"33";196;0.8420;"2022";"rouge"; 2.804427e-01; 2.799999e-01; 2.855886e-01; 2.784862e-01; 2.660369e-01; 2.680542e-01; 2.728820e-01; 2.808146e-01; 2.955019e-01; 3.191410e-01; 3.428898e-01; 3.507091e-01; 3.622864e-01; 3.714132e-01; 3.696047e-01; 3.584889e-01; 3.458569e-01; 3.352355e-01; 3.230465e-01; 3.124752e-01; 3.023700e-01; 2.927185e-01; 2.847978e-01; 2.773065e-01; 2.716410e-01; 2.677432e-01; 2.640188e-01; 2.624288e-01; 2.609897e-01; 2.601781e-01; 2.598761e-01; 2.585571e-01; 2.558768e-01; 2.501747e-01; 2.456395e-01; 2.465713e-01; 2.519174e-01; 2.611666e-01; 2.667334e-01; 2.719069e-01; 2.812119e-01; 2.910571e-01; 2.972817e-01; 2.990569e-01; 2.989261e-01; 2.994556e-01; 2.998668e-01; 2.985319e-01; 2.982636e-01; 2.991467e-01; 2.996998e-01; 3.002497e-01; 3.005072e-01; 3.002641e-01; 2.993297e-01; 2.977938e-01; 2.952145e-01; 2.917081e-01; 2.905179e-01; 2.912467e-01; 2.924454e-01; 2.927227e-01; 2.923195e-01; 2.908073e-01; 2.887515e-01; 2.866975e-01; 2.851821e-01; 2.831057e-01; 2.797441e-01; 2.778243e-01; 2.747364e-01; 2.702243e-01; 2.682799e-01; 2.683583e-01; 2.688504e-01; 2.698927e-01; 2.712107e-01; 2.730122e-01; 2.751937e-01; 2.774640e-01; 2.795122e-01; 2.811747e-01; 2.824079e-01; 2.833672e-01; 2.839228e-01; 2.842760e-01; 2.845238e-01; 2.851194e-01; 2.859892e-01; 2.861813e-01; 2.856309e-01; 2.852740e-01; 2.851336e-01; 2.853985e-01; 2.866124e-01; 2.877063e-01; 2.887524e-01; 2.894818e-01; 2.899786e-01; 2.902972e-01; 2.905808e-01; 2.904624e-01; 2.902709e-01; 2.900007e-01; 2.894479e-01; 2.889675e-01; 2.882469e-01; 2.874175e-01; 2.866974e-01; 2.863057e-01; 2.861158e-01; 2.857372e-01; 2.852127e-01; 2.847542e-01; 2.844702e-01; 2.843218e-01; 2.841227e-01; 2.836893e-01; 2.831964e-01; 2.827515e-01; 2.824753e-01; 2.821337e-01; 2.818757e-01; 2.816367e-01; 2.813223e-01
"12";"carmenere";"Etalon8-55";2022-08-24; 18.3188889; 84.44964; 381.46601; 341.981395;  29.74459; 723.44741;1.1154584; 0.216920875;NA;"55";236;1.4620;"2022";"rouge"; 2.637040e-01; 2.630850e-01; 2.599150e-01; 2.595910e-01; 2.562630e-01; 2.571370e-01; 2.583900e-01; 2.634100e-01; 2.700820e-01; 2.835600e-01; 2.960720e-01; 3.030880e-01; 3.112020e-01; 3.162020e-01; 3.154160e-01; 3.102280e-01; 3.018400e-01; 2.944250e-01; 2.866420e-01; 2.793930e-01; 2.714400e-01; 2.646280e-01; 2.591220e-01; 2.534240e-01; 2.497620e-01; 2.473910e-01; 2.451580e-01; 2.448550e-01; 2.449930e-01; 2.456860e-01; 2.466750e-01; 2.469620e-01; 2.469850e-01; 2.459800e-01; 2.452360e-01; 2.462740e-01; 2.498200e-01; 2.553100e-01; 2.593950e-01; 2.633950e-01; 2.699790e-01; 2.775350e-01; 2.824350e-01; 2.842610e-01; 2.845240e-01; 2.850820e-01; 2.859320e-01; 2.857150e-01; 2.855110e-01; 2.860290e-01; 2.867410e-01; 2.873160e-01; 2.878570e-01; 2.877650e-01; 2.869770e-01; 2.857270e-01; 2.836930e-01; 2.805930e-01; 2.796900e-01; 2.806970e-01; 2.819060e-01; 2.823000e-01; 2.819910e-01; 2.808380e-01; 2.792890e-01; 2.780750e-01; 2.773350e-01; 2.761770e-01; 2.741340e-01; 2.734680e-01; 2.723990e-01; 2.704910e-01; 2.697060e-01; 2.698270e-01; 2.703710e-01; 2.713140e-01; 2.720220e-01; 2.729030e-01; 2.738990e-01; 2.747990e-01; 2.756450e-01; 2.762400e-01; 2.767710e-01; 2.767350e-01; 2.766740e-01; 2.765990e-01; 2.764820e-01; 2.765070e-01; 2.768480e-01; 2.766850e-01; 2.764560e-01; 2.763860e-01; 2.763430e-01; 2.766250e-01; 2.773540e-01; 2.782280e-01; 2.790150e-01; 2.797560e-01; 2.804190e-01; 2.807100e-01; 2.810460e-01; 2.812580e-01; 2.814530e-01; 2.814920e-01; 2.813370e-01; 2.811120e-01; 2.808480e-01; 2.803100e-01; 2.799920e-01; 2.798970e-01; 2.798960e-01; 2.796340e-01; 2.795020e-01; 2.793030e-01; 2.793100e-01; 2.793790e-01; 2.792220e-01; 2.790310e-01; 2.788230e-01; 2.785800e-01; 2.784870e-01; 2.783770e-01; 2.781420e-01; 2.780010e-01; 2.778260e-01
"13";"carmenere";"Etalon3-7";2022-07-26; 36.3386166; 97.53439; 235.24187; 194.253877; 129.19406; 429.49575;1.2110022; 0.372572330;"carmenere";"7";207;1.0840;"2022";"rouge"; 3.409155e-01; 3.476831e-01; 3.639599e-01; 3.526204e-01; 3.227698e-01; 3.302292e-01; 3.378803e-01; 3.519104e-01; 3.750005e-01; 4.142067e-01; 4.505006e-01; 4.644950e-01; 4.827481e-01; 4.917310e-01; 4.881750e-01; 4.719618e-01; 4.558561e-01; 4.386806e-01; 4.223206e-01; 4.071268e-01; 3.920778e-01; 3.791912e-01; 3.672068e-01; 3.563319e-01; 3.469281e-01; 3.386975e-01; 3.325379e-01; 3.275768e-01; 3.232318e-01; 3.192884e-01; 3.147059e-01; 3.094709e-01; 3.019270e-01; 2.876308e-01; 2.760519e-01; 2.755999e-01; 2.810463e-01; 2.915884e-01; 2.961034e-01; 3.009936e-01; 3.123163e-01; 3.232589e-01; 3.295210e-01; 3.305242e-01; 3.298372e-01; 3.299291e-01; 3.299505e-01; 3.280564e-01; 3.270020e-01; 3.273129e-01; 3.278502e-01; 3.278822e-01; 3.277341e-01; 3.271938e-01; 3.255576e-01; 3.232273e-01; 3.202975e-01; 3.157958e-01; 3.141523e-01; 3.148133e-01; 3.159111e-01; 3.164056e-01; 3.160689e-01; 3.140033e-01; 3.115396e-01; 3.092864e-01; 3.073209e-01; 3.046446e-01; 3.007833e-01; 2.983100e-01; 2.939484e-01; 2.874718e-01; 2.838317e-01; 2.830373e-01; 2.833075e-01; 2.840751e-01; 2.853272e-01; 2.868052e-01; 2.885428e-01; 2.902343e-01; 2.915479e-01; 2.928277e-01; 2.939762e-01; 2.948639e-01; 2.954809e-01; 2.957619e-01; 2.961591e-01; 2.967930e-01; 2.978335e-01; 2.980212e-01; 2.974622e-01; 2.972020e-01; 2.970605e-01; 2.975147e-01; 2.985610e-01; 2.996082e-01; 3.002810e-01; 3.008189e-01; 3.013144e-01; 3.015126e-01; 3.015521e-01; 3.013425e-01; 3.011194e-01; 3.009696e-01; 3.004923e-01; 2.999543e-01; 2.994188e-01; 2.986065e-01; 2.980532e-01; 2.978692e-01; 2.975285e-01; 2.972652e-01; 2.968438e-01; 2.964034e-01; 2.961341e-01; 2.960850e-01; 2.958195e-01; 2.954279e-01; 2.949377e-01; 2.945602e-01; 2.942893e-01; 2.941438e-01; 2.938604e-01; 2.935170e-01; 2.932785e-01
"14";"carmenere";"Etalon1-30";2022-07-08;343.6139510;169.75796; 135.47354;  80.579338; 733.95198; 216.05287;1.6812441; 2.024140463;NA;"30";189;1.2190;"2022";"rouge"; 2.539706e-01; 2.507446e-01; 2.478494e-01; 2.427913e-01; 2.369492e-01; 2.359018e-01; 2.362513e-01; 2.396854e-01; 2.446432e-01; 2.501599e-01; 2.553467e-01; 2.562375e-01; 2.566946e-01; 2.564006e-01; 2.543140e-01; 2.511189e-01; 2.469904e-01; 2.433100e-01; 2.401371e-01; 2.358202e-01; 2.320473e-01; 2.286400e-01; 2.260378e-01; 2.232077e-01; 2.212316e-01; 2.200239e-01; 2.193823e-01; 2.187899e-01; 2.187626e-01; 2.193113e-01; 2.201523e-01; 2.208631e-01; 2.216343e-01; 2.210948e-01; 2.207052e-01; 2.224385e-01; 2.279200e-01; 2.353633e-01; 2.418063e-01; 2.476873e-01; 2.537020e-01; 2.583157e-01; 2.604822e-01; 2.613941e-01; 2.613994e-01; 2.617238e-01; 2.619911e-01; 2.615981e-01; 2.610870e-01; 2.610633e-01; 2.609514e-01; 2.604993e-01; 2.601806e-01; 2.595225e-01; 2.588179e-01; 2.579539e-01; 2.568149e-01; 2.554742e-01; 2.550538e-01; 2.555796e-01; 2.566396e-01; 2.576765e-01; 2.587519e-01; 2.596316e-01; 2.606617e-01; 2.618060e-01; 2.633058e-01; 2.647851e-01; 2.657149e-01; 2.670598e-01; 2.671697e-01; 2.661735e-01; 2.659920e-01; 2.667732e-01; 2.684777e-01; 2.706052e-01; 2.734167e-01; 2.769205e-01; 2.805276e-01; 2.838362e-01; 2.865066e-01; 2.884034e-01; 2.899357e-01; 2.910412e-01; 2.917001e-01; 2.920960e-01; 2.924382e-01; 2.927642e-01; 2.934901e-01; 2.935604e-01; 2.931382e-01; 2.927311e-01; 2.924857e-01; 2.923668e-01; 2.925800e-01; 2.926255e-01; 2.924783e-01; 2.923430e-01; 2.920676e-01; 2.915225e-01; 2.910330e-01; 2.904311e-01; 2.897282e-01; 2.890804e-01; 2.883514e-01; 2.876280e-01; 2.867788e-01; 2.859147e-01; 2.851161e-01; 2.846079e-01; 2.841653e-01; 2.835791e-01; 2.830294e-01; 2.823964e-01; 2.819980e-01; 2.816827e-01; 2.812640e-01; 2.807421e-01; 2.802507e-01; 2.798826e-01; 2.795705e-01; 2.792976e-01; 2.790027e-01; 2.787741e-01; 2.785224e-01
"15";"carmenere";"Etalon5-6";2022-08-04; 26.6483518;104.55331; 228.05161; 192.912741;  54.83550; 420.96435;1.1821490; 0.254878132;"carmenere";"6";216;1.1160;"2022";"rouge"; 2.760690e-01; 2.745560e-01; 2.733850e-01; 2.708970e-01; 2.626840e-01; 2.634430e-01; 2.629830e-01; 2.655480e-01; 2.717330e-01; 2.775100e-01; 2.837240e-01; 2.858090e-01; 2.887180e-01; 2.904500e-01; 2.902430e-01; 2.885250e-01; 2.857740e-01; 2.840620e-01; 2.816890e-01; 2.784470e-01; 2.753860e-01; 2.731430e-01; 2.718020e-01; 2.695010e-01; 2.672540e-01; 2.660650e-01; 2.646980e-01; 2.635450e-01; 2.630700e-01; 2.627340e-01; 2.615430e-01; 2.603930e-01; 2.594660e-01; 2.565740e-01; 2.543930e-01; 2.549360e-01; 2.583550e-01; 2.635150e-01; 2.673890e-01; 2.707400e-01; 2.746310e-01; 2.782100e-01; 2.799580e-01; 2.805900e-01; 2.806650e-01; 2.807150e-01; 2.810510e-01; 2.809220e-01; 2.807510e-01; 2.809680e-01; 2.811450e-01; 2.811360e-01; 2.810580e-01; 2.810280e-01; 2.808080e-01; 2.801960e-01; 2.794590e-01; 2.784450e-01; 2.781580e-01; 2.784510e-01; 2.789330e-01; 2.795630e-01; 2.797820e-01; 2.798180e-01; 2.797930e-01; 2.798220e-01; 2.799650e-01; 2.800660e-01; 2.799860e-01; 2.801200e-01; 2.800260e-01; 2.793380e-01; 2.792590e-01; 2.795300e-01; 2.801300e-01; 2.810350e-01; 2.822130e-01; 2.835770e-01; 2.851680e-01; 2.865450e-01; 2.876590e-01; 2.887700e-01; 2.894740e-01; 2.898170e-01; 2.900280e-01; 2.901890e-01; 2.903900e-01; 2.903930e-01; 2.905590e-01; 2.905820e-01; 2.904120e-01; 2.901660e-01; 2.899430e-01; 2.898910e-01; 2.899860e-01; 2.900690e-01; 2.900930e-01; 2.900210e-01; 2.900090e-01; 2.896590e-01; 2.896200e-01; 2.893700e-01; 2.890450e-01; 2.888430e-01; 2.884360e-01; 2.881060e-01; 2.876300e-01; 2.871890e-01; 2.868050e-01; 2.865450e-01; 2.864580e-01; 2.860980e-01; 2.858970e-01; 2.855490e-01; 2.852640e-01; 2.851420e-01; 2.848700e-01; 2.847130e-01; 2.845090e-01; 2.842940e-01; 2.839990e-01; 2.837280e-01; 2.835470e-01; 2.834210e-01; 2.832350e-01
"16";"carmenere";"Etalon3-6";2022-07-26; 47.1221108;121.28483; 341.54124; 281.075554; 158.94768; 622.61679;1.2151225; 0.388524369;"carmenere";"6";207;1.4560;"2022";"rouge"; 3.255569e-01; 3.288952e-01; 3.421869e-01; 3.295146e-01; 3.053435e-01; 3.120838e-01; 3.187215e-01; 3.311326e-01; 3.523614e-01; 3.828399e-01; 4.169821e-01; 4.285315e-01; 4.399821e-01; 4.455449e-01; 4.416996e-01; 4.270461e-01; 4.113891e-01; 3.960058e-01; 3.797109e-01; 3.666809e-01; 3.538544e-01; 3.428022e-01; 3.321847e-01; 3.225112e-01; 3.146029e-01; 3.073777e-01; 3.028333e-01; 2.991129e-01; 2.955472e-01; 2.934173e-01; 2.903450e-01; 2.866464e-01; 2.816016e-01; 2.711273e-01; 2.624400e-01; 2.625889e-01; 2.685004e-01; 2.795112e-01; 2.856641e-01; 2.922563e-01; 3.042779e-01; 3.152691e-01; 3.212947e-01; 3.221547e-01; 3.214026e-01; 3.216784e-01; 3.219995e-01; 3.203112e-01; 3.193293e-01; 3.195048e-01; 3.195359e-01; 3.191167e-01; 3.188050e-01; 3.181674e-01; 3.164266e-01; 3.141911e-01; 3.112363e-01; 3.070833e-01; 3.054096e-01; 3.061535e-01; 3.076867e-01; 3.084964e-01; 3.084049e-01; 3.072249e-01; 3.056947e-01; 3.043430e-01; 3.034150e-01; 3.018503e-01; 2.991129e-01; 2.974674e-01; 2.939951e-01; 2.878818e-01; 2.845818e-01; 2.840579e-01; 2.847191e-01; 2.859051e-01; 2.873573e-01; 2.890014e-01; 2.907635e-01; 2.925487e-01; 2.939349e-01; 2.952167e-01; 2.962099e-01; 2.970016e-01; 2.978109e-01; 2.980509e-01; 2.983909e-01; 2.990268e-01; 3.000817e-01; 3.001601e-01; 2.996911e-01; 2.994679e-01; 2.995180e-01; 3.000039e-01; 3.011045e-01; 3.021870e-01; 3.028985e-01; 3.034717e-01; 3.040012e-01; 3.041727e-01; 3.043174e-01; 3.042328e-01; 3.040396e-01; 3.037946e-01; 3.034517e-01; 3.028740e-01; 3.023685e-01; 3.015133e-01; 3.009411e-01; 3.007742e-01; 3.005103e-01; 3.002526e-01; 2.997168e-01; 2.992859e-01; 2.990901e-01; 2.989768e-01; 2.987271e-01; 2.984214e-01; 2.979414e-01; 2.975286e-01; 2.971670e-01; 2.968924e-01; 2.966119e-01; 2.962784e-01; 2.959726e-01
"17";"carmenere";"Etalon2-34";2022-07-15;136.3062630;130.22533; 273.36499; 194.094775; 861.75266; 467.45977;1.4084099; 1.046695510;NA;"34";196;0.9060;"2022";"rouge"; 2.970022e-01; 2.986629e-01; 3.042018e-01; 2.909368e-01; 2.674572e-01; 2.697349e-01; 2.718007e-01; 2.780035e-01; 2.926385e-01; 3.189798e-01; 3.471437e-01; 3.551866e-01; 3.697707e-01; 3.830557e-01; 3.818416e-01; 3.720430e-01; 3.605100e-01; 3.489458e-01; 3.375716e-01; 3.269618e-01; 3.160343e-01; 3.069054e-01; 2.979145e-01; 2.898270e-01; 2.836446e-01; 2.778693e-01; 2.725906e-01; 2.691353e-01; 2.661189e-01; 2.636805e-01; 2.603742e-01; 2.556895e-01; 2.502733e-01; 2.405613e-01; 2.333453e-01; 2.339566e-01; 2.400518e-01; 2.507649e-01; 2.576705e-01; 2.638636e-01; 2.742169e-01; 2.843158e-01; 2.904296e-01; 2.924205e-01; 2.922652e-01; 2.929413e-01; 2.935854e-01; 2.922688e-01; 2.916680e-01; 2.921492e-01; 2.929371e-01; 2.935430e-01; 2.937097e-01; 2.933869e-01; 2.923003e-01; 2.906848e-01; 2.880449e-01; 2.842146e-01; 2.829119e-01; 2.836668e-01; 2.852701e-01; 2.857803e-01; 2.855416e-01; 2.841602e-01; 2.825027e-01; 2.809009e-01; 2.801495e-01; 2.788643e-01; 2.761815e-01; 2.749554e-01; 2.725805e-01; 2.688810e-01; 2.673097e-01; 2.676891e-01; 2.687173e-01; 2.700883e-01; 2.720296e-01; 2.742968e-01; 2.768118e-01; 2.793767e-01; 2.814994e-01; 2.832476e-01; 2.844744e-01; 2.854350e-01; 2.860878e-01; 2.863970e-01; 2.865990e-01; 2.871800e-01; 2.880721e-01; 2.883360e-01; 2.876327e-01; 2.872494e-01; 2.871778e-01; 2.875095e-01; 2.887258e-01; 2.899068e-01; 2.907053e-01; 2.914677e-01; 2.918912e-01; 2.921943e-01; 2.924236e-01; 2.922953e-01; 2.919894e-01; 2.916979e-01; 2.911565e-01; 2.906068e-01; 2.898700e-01; 2.888689e-01; 2.881440e-01; 2.877612e-01; 2.874027e-01; 2.869563e-01; 2.864037e-01; 2.857867e-01; 2.855033e-01; 2.854122e-01; 2.850689e-01; 2.846060e-01; 2.840412e-01; 2.835471e-01; 2.832358e-01; 2.829080e-01; 2.826104e-01; 2.823347e-01; 2.820586e-01
"18";"carmenere";"Etalon2-30";2022-07-15;172.7953883;131.83518; 316.86825; 238.627411; 964.91243; 555.49567;1.3278787; 1.310692527;NA;"30";196;1.1410;"2022";"rouge"; 3.077199e-01; 3.118111e-01; 3.190967e-01; 3.046282e-01; 2.800616e-01; 2.815298e-01; 2.844909e-01; 2.924953e-01; 3.079422e-01; 3.341356e-01; 3.667355e-01; 3.769524e-01; 3.942437e-01; 4.117589e-01; 4.118479e-01; 4.003420e-01; 3.898427e-01; 3.795916e-01; 3.678028e-01; 3.567835e-01; 3.461900e-01; 3.353125e-01; 3.259058e-01; 3.177197e-01; 3.101495e-01; 3.035707e-01; 2.981644e-01; 2.940536e-01; 2.900576e-01; 2.861336e-01; 2.812677e-01; 2.756356e-01; 2.682015e-01; 2.557564e-01; 2.461015e-01; 2.458931e-01; 2.510890e-01; 2.603153e-01; 2.649971e-01; 2.693535e-01; 2.788934e-01; 2.894717e-01; 2.961516e-01; 2.978653e-01; 2.975167e-01; 2.981194e-01; 2.986871e-01; 2.976460e-01; 2.973714e-01; 2.980165e-01; 2.992380e-01; 3.000250e-01; 3.006164e-01; 3.006016e-01; 2.996587e-01; 2.980834e-01; 2.955344e-01; 2.916268e-01; 2.903255e-01; 2.911132e-01; 2.921789e-01; 2.922549e-01; 2.915972e-01; 2.894094e-01; 2.869350e-01; 2.846596e-01; 2.827234e-01; 2.803050e-01; 2.769006e-01; 2.751815e-01; 2.723328e-01; 2.682336e-01; 2.664154e-01; 2.665795e-01; 2.674743e-01; 2.688366e-01; 2.709600e-01; 2.735706e-01; 2.767426e-01; 2.798153e-01; 2.824756e-01; 2.844128e-01; 2.859868e-01; 2.868819e-01; 2.876191e-01; 2.881038e-01; 2.884385e-01; 2.889475e-01; 2.899922e-01; 2.900510e-01; 2.894443e-01; 2.890143e-01; 2.889810e-01; 2.892423e-01; 2.902897e-01; 2.914069e-01; 2.922271e-01; 2.928139e-01; 2.933087e-01; 2.934095e-01; 2.935207e-01; 2.933231e-01; 2.929541e-01; 2.924979e-01; 2.918954e-01; 2.912596e-01; 2.903956e-01; 2.893816e-01; 2.885830e-01; 2.881356e-01; 2.876969e-01; 2.872407e-01; 2.865665e-01; 2.860597e-01; 2.857186e-01; 2.855338e-01; 2.852098e-01; 2.847362e-01; 2.841608e-01; 2.836736e-01; 2.833371e-01; 2.830185e-01; 2.827675e-01; 2.824446e-01; 2.820821e-01
"19";"carmenere";"Etalon7-41";2022-08-18; 11.5962574;168.50982; 246.49839; 254.007594;  71.46035; 500.50598;0.9704371; 0.068816508;"carmenere";"41";230;1.0470;"2022";"rouge"; 2.514230e-01; 2.483500e-01; 2.450060e-01; 2.440090e-01; 2.390160e-01; 2.407010e-01; 2.400060e-01; 2.420160e-01; 2.443810e-01; 2.461530e-01; 2.468210e-01; 2.480640e-01; 2.480390e-01; 2.480140e-01; 2.473360e-01; 2.456460e-01; 2.445490e-01; 2.428920e-01; 2.405280e-01; 2.388740e-01; 2.378660e-01; 2.360390e-01; 2.346550e-01; 2.335030e-01; 2.325900e-01; 2.325040e-01; 2.321010e-01; 2.321270e-01; 2.321580e-01; 2.325010e-01; 2.334500e-01; 2.340090e-01; 2.350300e-01; 2.360820e-01; 2.374030e-01; 2.392810e-01; 2.424880e-01; 2.475530e-01; 2.524640e-01; 2.561950e-01; 2.586290e-01; 2.599450e-01; 2.608850e-01; 2.613190e-01; 2.615300e-01; 2.618710e-01; 2.621250e-01; 2.621530e-01; 2.619010e-01; 2.618390e-01; 2.617840e-01; 2.614010e-01; 2.613120e-01; 2.612310e-01; 2.609820e-01; 2.606340e-01; 2.604610e-01; 2.604230e-01; 2.604450e-01; 2.607070e-01; 2.610450e-01; 2.615870e-01; 2.624830e-01; 2.632330e-01; 2.641690e-01; 2.653490e-01; 2.665820e-01; 2.679610e-01; 2.690760e-01; 2.701650e-01; 2.711820e-01; 2.719160e-01; 2.725610e-01; 2.732740e-01; 2.740590e-01; 2.746850e-01; 2.754580e-01; 2.763110e-01; 2.773360e-01; 2.781710e-01; 2.788900e-01; 2.792640e-01; 2.795460e-01; 2.797740e-01; 2.797830e-01; 2.797280e-01; 2.795790e-01; 2.795640e-01; 2.794250e-01; 2.793920e-01; 2.792510e-01; 2.792090e-01; 2.790900e-01; 2.788540e-01; 2.786120e-01; 2.784700e-01; 2.783140e-01; 2.781310e-01; 2.779530e-01; 2.776380e-01; 2.775410e-01; 2.772740e-01; 2.770420e-01; 2.769180e-01; 2.765690e-01; 2.763930e-01; 2.761450e-01; 2.760870e-01; 2.756900e-01; 2.756330e-01; 2.755640e-01; 2.752890e-01; 2.752440e-01; 2.749720e-01; 2.748250e-01; 2.747730e-01; 2.745660e-01; 2.743790e-01; 2.742010e-01; 2.740450e-01; 2.739480e-01; 2.738350e-01; 2.738160e-01; 2.738650e-01; 2.738000e-01
"20";"carmenere";"Etalon8-53";2022-08-24; 24.7059456;103.03672; 619.44814; 541.110121;  36.19374;1160.55826;1.1447728; 0.239778057;NA;"53";236;1.3200;"2022";"rouge"; 2.636310e-01; 2.644410e-01; 2.614680e-01; 2.610140e-01; 2.574820e-01; 2.593010e-01; 2.606860e-01; 2.656040e-01; 2.732140e-01; 2.861590e-01; 2.982860e-01; 3.063520e-01; 3.138410e-01; 3.184470e-01; 3.170250e-01; 3.110320e-01; 3.040750e-01; 2.955320e-01; 2.869240e-01; 2.806230e-01; 2.729190e-01; 2.659600e-01; 2.604180e-01; 2.542320e-01; 2.503750e-01; 2.469990e-01; 2.458260e-01; 2.452160e-01; 2.446760e-01; 2.458470e-01; 2.467450e-01; 2.478620e-01; 2.486180e-01; 2.477350e-01; 2.472410e-01; 2.484440e-01; 2.520730e-01; 2.575310e-01; 2.613820e-01; 2.650470e-01; 2.716980e-01; 2.790600e-01; 2.836410e-01; 2.858540e-01; 2.859780e-01; 2.868490e-01; 2.876360e-01; 2.871350e-01; 2.871250e-01; 2.878220e-01; 2.889690e-01; 2.898130e-01; 2.901040e-01; 2.899700e-01; 2.893160e-01; 2.881750e-01; 2.861310e-01; 2.830020e-01; 2.820440e-01; 2.830300e-01; 2.842700e-01; 2.844100e-01; 2.839940e-01; 2.827010e-01; 2.808850e-01; 2.791650e-01; 2.779720e-01; 2.763530e-01; 2.739710e-01; 2.727980e-01; 2.713760e-01; 2.693530e-01; 2.682520e-01; 2.682230e-01; 2.686630e-01; 2.693040e-01; 2.699440e-01; 2.709180e-01; 2.721020e-01; 2.731270e-01; 2.739100e-01; 2.745320e-01; 2.750100e-01; 2.750940e-01; 2.751680e-01; 2.750690e-01; 2.749880e-01; 2.750480e-01; 2.752100e-01; 2.751440e-01; 2.748140e-01; 2.748430e-01; 2.747650e-01; 2.750690e-01; 2.756840e-01; 2.765700e-01; 2.773100e-01; 2.782020e-01; 2.786300e-01; 2.790690e-01; 2.794200e-01; 2.795910e-01; 2.796270e-01; 2.797480e-01; 2.795530e-01; 2.792920e-01; 2.789300e-01; 2.784240e-01; 2.781280e-01; 2.780370e-01; 2.779430e-01; 2.777500e-01; 2.774800e-01; 2.773540e-01; 2.773680e-01; 2.774350e-01; 2.772420e-01; 2.770140e-01; 2.767520e-01; 2.766420e-01; 2.764980e-01; 2.763000e-01; 2.761530e-01; 2.760190e-01; 2.759640e-01
